date,region,search_interest,delivery_orders,ride_requests,freelance_jobs,active_users,urban_activity
2025-07-24,Dammam,55.0,5182,6087,248,22985,59.8
2025-07-24,Jeddah,60.0,6101,8396,302,29470,75.5
2025-07-24,Madinah,45.5,4582,5434,242,20306,51.1
2025-07-24,Makkah,68.6,5896,6460,305,25791,66.0
2025-07-24,Riyadh,76.7,7630,9685,398,30712,84.4
2025-07-25,Dammam,55.9,5308,6054,279,22952,64.8
2025-07-25,Jeddah,,6037,8517,368,34595,67.4
2025-07-25,Madinah,46.7,,5748,238,19716,54.3
2025-07-25,Makkah,60.4,5227,6224,305,24228,61.9
2025-07-25,Riyadh,70.0,,8504,409,34858,87.1
2025-07-26,Dammam,45.1,3847,5484,261,19374,51.3
2025-07-26,Jeddah,51.6,5249,7366,372,25322,67.5
2025-07-26,Madinah,40.1,3478,5044,243,16229,38.9
2025-07-26,Makkah,50.4,4841,5354,260,22026,55.6
2025-07-26,Riyadh,62.1,5773,6808,406,26828,72.5
2025-07-27,Dammam,45.6,4555,4866,309,18967,49.0
2025-07-27,Jeddah,60.5,5653,6950,353,25526,70.1
2025-07-27,Madinah,40.6,3794,4218,254,17220,45.4
2025-07-27,Makkah,51.9,4125,6270,305,22360,54.2
2025-07-27,Riyadh,62.8,6227,6879,398,28959,
2025-07-28,Dammam,46.2,4490,5157,268,18310,52.1
2025-07-28,Jeddah,52.6,5372,6841,336,24590,63.0
2025-07-28,Madinah,45.2,4023,4827,241,17010,44.5
2025-07-28,Makkah,47.7,4155,5810,299,23939,57.7
2025-07-28,Riyadh,,5985,7030,417,28487,74.6
2025-07-29,Dammam,45.0,4077,6313,296,20518,56.8
2025-07-29,Jeddah,55.8,5520,6236,347,25273,62.9
2025-07-29,Madinah,37.8,3372,4723,250,16398,43.8
2025-07-29,Makkah,42.7,4629,5941,272,19616,50.7
2025-07-29,Riyadh,69.2,6314,7300,418,28154,73.0
2025-07-30,Dammam,45.1,4466,5873,290,19548,53.4
2025-07-30,Jeddah,53.5,5617,6337,319,23855,62.0
2025-07-30,Madinah,36.4,3833,4662,234,16096,46.1
2025-07-30,Makkah,53.7,4343,5923,285,21337,53.3
2025-07-30,Riyadh,73.0,5225,7772,370,27690,68.7
2025-07-31,Dammam,54.4,4426,5911,277,24000,61.0
2025-07-31,Jeddah,67.3,5438,8068,339,27063,74.6
2025-07-31,Madinah,,4380,5811,228,19356,54.7
2025-07-31,Makkah,56.0,5808,6705,290,24095,69.5
2025-07-31,Riyadh,76.9,6393,9274,353,30233,87.8
2025-08-01,Dammam,52.5,4884,6842,288,24709,
2025-08-01,Jeddah,65.1,6324,7797,352,29697,79.2
2025-08-01,Madinah,44.0,4366,5971,239,20252,54.9
2025-08-01,Makkah,53.9,5664,7320,300,23048,66.3
2025-08-01,Riyadh,80.9,7194,9131,408,30115,82.9
2025-08-02,Dammam,,3672,5803,296,19129,53.5
2025-08-02,Jeddah,52.1,5412,6445,315,24282,63.3
2025-08-02,Madinah,,3347,4204,236,15228,45.4
2025-08-02,Makkah,52.0,4431,,289,21218,52.1
2025-08-02,Riyadh,65.3,6665,7275,401,28231,80.2
2025-08-03,Dammam,46.3,4357,5264,272,18730,43.9
2025-08-03,Jeddah,59.6,5222,6757,323,24084,64.0
2025-08-03,Madinah,37.2,,4886,227,18193,48.8
2025-08-03,Makkah,45.1,3767,5900,284,19333,55.8
2025-08-03,Riyadh,68.9,5553,7835,392,,68.8
2025-08-04,Dammam,44.3,4352,5142,274,20007,51.6
2025-08-04,Jeddah,53.6,4971,6352,333,22911,64.1
2025-08-04,Madinah,41.9,4404,5165,228,18034,44.1
2025-08-04,Makkah,51.5,4725,6342,288,18885,51.7
2025-08-04,Riyadh,66.5,6327,8174,377,29118,69.6
2025-08-05,Dammam,44.7,4378,5123,259,19389,47.7
2025-08-05,Jeddah,60.1,5017,7010,340,23341,73.7
2025-08-05,Madinah,43.7,4067,4845,235,18011,43.6
2025-08-05,Makkah,52.9,4854,6131,286,20721,52.4
2025-08-05,Riyadh,63.4,5661,9074,381,26249,
2025-08-06,Dammam,45.8,4430,5118,243,20660,47.9
2025-08-06,Jeddah,55.5,5355,7162,359,23684,66.0
2025-08-06,Madinah,41.8,3528,5099,218,18045,46.9
2025-08-06,Makkah,49.3,4411,5339,301,20179,57.5
2025-08-06,Riyadh,62.6,5685,7689,390,26812,74.8
2025-08-07,Dammam,50.5,4665,5974,267,21779,61.9
2025-08-07,Jeddah,66.9,6057,7821,342,27826,71.0
2025-08-07,Madinah,47.8,4477,6310,226,18459,
2025-08-07,Makkah,57.7,5149,7017,283,25448,59.0
2025-08-07,Riyadh,77.8,7646,8008,386,30063,82.7
2025-08-08,Dammam,51.7,4562,6152,300,22277,60.2
2025-08-08,Jeddah,71.6,5926,7981,324,27259,74.4
2025-08-08,Madinah,42.2,4456,5614,229,19830,45.4
2025-08-08,Makkah,59.0,5358,6443,259,21265,61.5
2025-08-08,Riyadh,74.7,7053,9963,363,30650,81.3
2025-08-09,Dammam,45.2,3990,5578,281,18809,50.6
2025-08-09,Jeddah,61.6,4991,6525,333,25997,61.0
2025-08-09,Madinah,38.9,,4732,222,16471,42.7
2025-08-09,Makkah,48.2,4473,6135,286,18230,51.4
2025-08-09,Riyadh,65.3,6290,7291,399,26391,78.9
2025-08-10,Dammam,48.2,3764,4906,274,19019,
2025-08-10,Jeddah,55.3,4862,6491,353,,
2025-08-10,Madinah,40.0,3514,4388,216,17254,46.5
2025-08-10,Makkah,46.8,4648,5447,304,20908,61.1
2025-08-10,Riyadh,65.0,6413,7110,419,27283,60.8
2025-08-11,Dammam,44.2,3752,5410,287,16542,52.0
2025-08-11,Jeddah,57.0,4369,6533,351,25271,60.3
2025-08-11,Madinah,,3602,4379,226,17449,42.2
2025-08-11,Makkah,47.2,4448,6002,296,21786,52.8
2025-08-11,Riyadh,67.7,,7963,370,27710,74.2
2025-08-12,Dammam,40.7,4298,5463,290,18603,49.1
2025-08-12,Jeddah,64.9,5238,6593,364,25667,59.0
2025-08-12,Madinah,,3713,4571,239,16406,42.3
2025-08-12,Makkah,47.0,4219,5455,275,18448,54.5
2025-08-12,Riyadh,62.2,5691,6992,406,,
2025-08-13,Dammam,44.2,3946,5722,260,19436,50.0
2025-08-13,Jeddah,55.4,5183,6355,328,24431,63.3
2025-08-13,Madinah,37.7,3866,5274,245,13315,41.3
2025-08-13,Makkah,47.2,4104,6185,300,20763,55.1
2025-08-13,Riyadh,60.9,,7438,363,27668,74.0
2025-08-14,Dammam,55.3,5281,6564,271,20900,61.9
2025-08-14,Jeddah,67.5,5893,7798,336,26753,70.1
2025-08-14,Madinah,42.9,4308,5306,226,18019,56.8
2025-08-14,Makkah,54.6,4946,6540,263,24898,60.7
2025-08-14,Riyadh,81.6,7079,,372,32185,89.2
2025-08-15,Dammam,48.4,4696,6793,256,23975,63.6
2025-08-15,Jeddah,62.8,6197,,364,29821,65.6
2025-08-15,Madinah,44.5,4050,5561,229,19351,50.7
2025-08-15,Makkah,57.7,5085,7580,267,25722,58.7
2025-08-15,Riyadh,72.0,7455,8737,357,29234,80.9
2025-08-16,Dammam,41.8,4137,5115,255,19178,52.9
2025-08-16,Jeddah,55.1,4888,6904,337,24124,56.9
2025-08-16,Madinah,39.5,,4831,239,18679,43.6
2025-08-16,Makkah,47.8,4246,5880,280,19878,48.3
2025-08-16,Riyadh,68.3,6056,,395,28395,68.0
2025-08-17,Dammam,46.8,3616,4897,286,19401,52.3
2025-08-17,Jeddah,52.0,4710,6941,334,24574,67.4
2025-08-17,Madinah,39.2,3740,4854,228,17084,45.6
2025-08-17,Makkah,46.0,4693,5587,269,20762,49.0
2025-08-17,Riyadh,61.9,6401,7688,390,26949,67.5
2025-08-18,Dammam,45.9,4154,5321,241,17866,43.5
2025-08-18,Jeddah,52.8,5881,6936,329,22175,62.0
2025-08-18,Madinah,39.6,3649,4731,238,16350,42.0
2025-08-18,Makkah,44.7,4494,5749,294,20302,51.4
2025-08-18,Riyadh,68.0,5855,6600,345,26947,67.7
2025-08-19,Dammam,42.2,4248,,254,19762,51.8
2025-08-19,Jeddah,49.5,4613,7091,338,22953,61.7
2025-08-19,Madinah,36.8,3783,4740,224,16012,44.2
2025-08-19,Makkah,44.7,3894,5830,284,19638,50.9
2025-08-19,Riyadh,65.4,5946,8025,392,26540,71.4
2025-08-20,Dammam,42.0,3578,5385,267,16749,49.0
2025-08-20,Jeddah,54.2,4654,7019,339,25487,62.2
2025-08-20,Madinah,43.9,3668,4658,267,16434,46.0
2025-08-20,Makkah,46.6,4581,5740,275,19613,47.2
2025-08-20,Riyadh,63.5,5093,7139,356,30943,69.6
2025-08-21,Dammam,49.8,4843,6474,238,22297,61.3
2025-08-21,Jeddah,67.4,5648,,355,25546,79.5
2025-08-21,Madinah,48.7,3908,5516,,20950,48.0
2025-08-21,Makkah,58.1,4743,7087,275,25347,64.5
2025-08-21,Riyadh,79.3,6928,8816,401,31589,78.2
2025-08-22,Dammam,50.5,5406,6809,230,20490,60.6
2025-08-22,Jeddah,65.3,5886,7348,342,29769,73.2
2025-08-22,Madinah,49.1,4477,5428,231,20759,51.8
2025-08-22,Makkah,56.7,4996,6646,268,23153,62.1
2025-08-22,Riyadh,85.7,6672,9682,363,29672,80.4
2025-08-23,Dammam,42.9,4411,5087,242,17387,45.9
2025-08-23,Jeddah,55.3,5160,6575,310,21723,60.5
2025-08-23,Madinah,40.0,3429,4216,225,15935,40.3
2025-08-23,Makkah,47.1,4569,5527,247,19207,52.5
2025-08-23,Riyadh,65.2,5635,7911,380,26492,
2025-08-24,Dammam,46.0,4386,4863,269,19684,46.8
2025-08-24,Jeddah,61.5,4608,6757,278,24745,59.2
2025-08-24,Madinah,40.5,3594,4639,241,15835,44.9
2025-08-24,Makkah,44.1,4344,5148,270,20369,54.1
2025-08-24,Riyadh,60.9,6005,7085,,27090,76.7
2025-08-25,Dammam,42.8,4152,4911,265,19226,
2025-08-25,Jeddah,51.9,5287,6638,330,23436,65.3
2025-08-25,Madinah,36.0,3669,4494,209,15760,37.9
2025-08-25,Makkah,45.7,4612,6022,297,19784,53.5
2025-08-25,Riyadh,56.5,6052,6711,,27558,
2025-08-26,Dammam,42.4,4213,4988,248,17933,50.4
2025-08-26,Jeddah,55.7,4973,6297,325,23177,60.3
2025-08-26,Madinah,39.4,3156,4637,245,18104,42.7
2025-08-26,Makkah,46.5,4006,5575,298,19676,58.2
2025-08-26,Riyadh,66.4,5936,7704,384,29062,65.4
2025-08-27,Dammam,44.2,3930,5616,253,19243,51.1
2025-08-27,Jeddah,56.5,4816,6173,337,27471,61.6
2025-08-27,Madinah,39.3,3625,5041,201,14434,44.7
2025-08-27,Makkah,47.8,4449,4965,273,18801,52.4
2025-08-27,Riyadh,64.6,6404,7130,342,24355,81.2
2025-08-28,Dammam,56.0,4812,5773,251,22749,55.6
2025-08-28,Jeddah,58.0,5614,7614,322,27517,69.1
2025-08-28,Madinah,45.5,4139,5348,245,19188,53.0
2025-08-28,Makkah,53.7,5035,6031,290,23047,69.0
2025-08-28,Riyadh,75.3,7455,8784,390,31107,80.0
2025-08-29,Dammam,52.7,4368,5912,268,21625,53.4
2025-08-29,Jeddah,59.3,5971,7524,299,27797,70.2
2025-08-29,Madinah,44.5,3958,5062,235,19232,50.8
2025-08-29,Makkah,53.9,5202,7088,290,22301,54.5
2025-08-29,Riyadh,80.8,5998,,363,30494,78.7
2025-08-30,Dammam,42.5,3794,5265,270,19133,50.2
2025-08-30,Jeddah,63.7,5405,6576,340,20890,57.6
2025-08-30,Madinah,37.6,3219,4533,224,16340,43.0
2025-08-30,Makkah,46.8,,5665,287,19429,47.5
2025-08-30,Riyadh,65.6,5730,8206,348,,64.7
2025-08-31,Dammam,44.3,3427,5067,269,17587,42.8
2025-08-31,Jeddah,46.7,5245,6448,,24700,54.7
2025-08-31,Madinah,38.8,3161,4996,209,16377,44.3
2025-08-31,Makkah,48.3,4625,5062,249,19625,56.5
2025-08-31,Riyadh,53.3,5407,7844,392,25610,74.7
2025-09-01,Dammam,42.7,4238,5104,250,19376,49.8
2025-09-01,Jeddah,55.8,4994,6684,364,21869,62.1
2025-09-01,Madinah,41.5,3443,4187,225,17536,44.4
2025-09-01,Makkah,,4562,6129,272,21504,45.6
2025-09-01,Riyadh,63.8,6050,6930,370,24537,71.3
2025-09-02,Dammam,42.1,3967,4868,249,17612,52.4
2025-09-02,Jeddah,52.0,5124,6409,314,24321,63.2
2025-09-02,Madinah,34.9,3427,4320,245,16372,54.6
2025-09-02,Makkah,44.1,4794,5617,300,19668,47.7
2025-09-02,Riyadh,67.4,5678,8281,,26959,70.9
2025-09-03,Dammam,44.3,3904,5121,231,17904,47.6
2025-09-03,Jeddah,57.9,5114,6849,303,22376,62.1
2025-09-03,Madinah,36.8,3322,4870,228,,
2025-09-03,Makkah,50.5,4162,5127,286,18073,49.1
2025-09-03,Riyadh,56.6,4873,6531,350,25706,63.9
2025-09-04,Dammam,51.5,4507,6436,254,22440,51.5
2025-09-04,Jeddah,,6421,7458,312,28881,75.1
2025-09-04,Madinah,41.7,3828,4899,236,19107,45.0
2025-09-04,Makkah,54.5,4948,6737,277,22433,60.3
2025-09-04,Riyadh,76.2,7868,8965,337,30130,81.9
2025-09-05,Dammam,49.4,4376,5938,236,,50.4
2025-09-05,Jeddah,56.2,5538,7202,319,26712,73.2
2025-09-05,Madinah,45.7,3895,5013,230,17559,52.6
2025-09-05,Makkah,55.6,5265,6854,279,22252,67.3
2025-09-05,Riyadh,74.9,6547,9496,373,31287,73.1
2025-09-06,Dammam,43.7,4038,5413,292,15378,52.9
2025-09-06,Jeddah,50.7,4993,6837,292,23124,62.9
2025-09-06,Madinah,40.2,3911,4690,222,18097,42.5
2025-09-06,Makkah,46.0,4396,5635,259,20198,50.3
2025-09-06,Riyadh,65.1,5871,7378,372,27027,68.0
2025-09-07,Dammam,38.5,4017,4972,259,17834,45.7
2025-09-07,Jeddah,53.3,4731,6779,331,23122,61.3
2025-09-07,Madinah,39.4,3338,4744,218,16533,41.4
2025-09-07,Makkah,45.9,3883,5557,271,19976,45.3
2025-09-07,Riyadh,61.6,4357,6525,,25616,
2025-09-08,Dammam,43.6,3793,4979,,17991,45.5
2025-09-08,Jeddah,49.0,5232,6408,304,24135,64.5
2025-09-08,Madinah,40.3,3561,4360,220,16521,47.7
2025-09-08,Makkah,50.4,4306,5307,241,19081,46.0
2025-09-08,Riyadh,58.1,5617,7470,361,24283,67.0
2025-09-09,Dammam,38.9,4155,5308,260,16601,47.6
2025-09-09,Jeddah,51.5,4543,5683,309,22839,62.3
2025-09-09,Madinah,34.9,3221,4430,217,17081,40.9
2025-09-09,Makkah,47.4,4102,5449,278,17437,50.0
2025-09-09,Riyadh,66.5,5713,7514,362,25921,74.4
2025-09-10,Dammam,40.6,3868,4921,246,17686,49.7
2025-09-10,Jeddah,51.6,5111,6453,308,21178,63.3
2025-09-10,Madinah,35.4,3435,4595,244,17859,47.6
2025-09-10,Makkah,44.5,3844,4964,277,20761,50.4
2025-09-10,Riyadh,60.0,5625,7816,356,24758,75.0
2025-09-11,Dammam,51.7,4628,5660,243,19451,53.2
2025-09-11,Jeddah,67.6,5519,7164,315,27121,76.2
2025-09-11,Madinah,47.0,4097,5637,207,17111,48.6
2025-09-11,Makkah,59.0,4814,6478,,22511,57.8
2025-09-11,Riyadh,73.0,7270,9169,366,28279,75.2
2025-09-12,Dammam,47.2,4891,5948,251,20267,55.2
2025-09-12,Jeddah,67.4,5304,6974,305,26523,75.2
2025-09-12,Madinah,44.3,4437,,239,19458,49.0
2025-09-12,Makkah,55.5,5188,6446,276,21196,64.3
2025-09-12,Riyadh,71.6,6167,6982,376,28054,79.5
2025-09-13,Dammam,42.9,3923,4945,251,19049,51.4
2025-09-13,Jeddah,50.7,5324,5963,325,21725,56.2
2025-09-13,Madinah,38.0,3778,4662,241,15198,39.3
2025-09-13,Makkah,46.6,4178,5506,251,19575,54.6
2025-09-13,Riyadh,56.2,5273,7481,349,26046,72.0
2025-09-14,Dammam,41.5,3850,5389,251,16238,48.8
2025-09-14,Jeddah,52.6,5079,6695,312,20496,62.9
2025-09-14,Madinah,39.4,3333,4504,194,15315,40.3
2025-09-14,Makkah,44.4,3747,5536,299,19609,52.4
2025-09-14,Riyadh,58.8,4931,7493,388,25008,71.6
2025-09-15,Dammam,37.1,4135,5060,228,16018,51.9
2025-09-15,Jeddah,54.3,4375,6227,311,22507,
2025-09-15,Madinah,41.3,,4420,237,16266,47.6
2025-09-15,Makkah,46.7,4276,5363,238,18763,47.1
2025-09-15,Riyadh,56.6,5592,6483,,29311,73.6
2025-09-16,Dammam,42.8,3816,5127,267,19086,43.9
2025-09-16,Jeddah,52.2,4709,6363,312,21567,62.0
2025-09-16,Madinah,37.1,3584,4894,227,14384,41.2
2025-09-16,Makkah,41.5,,5702,258,19086,53.3
2025-09-16,Riyadh,60.2,5876,6992,354,25728,58.3
2025-09-17,Dammam,44.7,4318,4801,278,16863,49.3
2025-09-17,Jeddah,48.7,4682,6122,299,23288,50.4
2025-09-17,Madinah,,3198,4709,226,16468,41.9
2025-09-17,Makkah,43.4,4046,5791,286,18503,47.2
2025-09-17,Riyadh,56.1,5504,7115,348,25376,71.4
2025-09-18,Dammam,45.9,4074,5666,252,21673,56.9
2025-09-18,Jeddah,62.8,6049,6920,320,25980,63.6
2025-09-18,Madinah,41.1,3946,4486,219,19733,50.2
2025-09-18,Makkah,55.1,4848,5779,255,21135,49.5
2025-09-18,Riyadh,68.1,6995,8370,355,28763,86.5
2025-09-19,Dammam,50.5,,5854,248,21277,53.3
2025-09-19,Jeddah,62.2,5878,6690,303,26089,68.7
2025-09-19,Madinah,45.2,4046,5108,231,15638,50.1
2025-09-19,Makkah,49.4,5345,6436,284,24418,63.2
2025-09-19,Riyadh,69.4,6391,8490,345,28444,77.8
2025-09-20,Dammam,,4172,4754,264,16766,42.3
2025-09-20,Jeddah,51.1,5182,6015,305,20214,61.8
2025-09-20,Madinah,36.3,3328,4428,219,14721,46.6
2025-09-20,Makkah,40.3,3852,4960,256,19888,51.2
2025-09-20,Riyadh,62.3,5655,7742,365,24746,64.8
2025-09-21,Dammam,43.6,3972,5171,263,17703,47.7
2025-09-21,Jeddah,51.0,4321,6545,303,19151,58.6
2025-09-21,Madinah,39.3,3105,4463,220,16189,40.9
2025-09-21,Makkah,44.6,3903,4809,297,21010,51.1
2025-09-21,Riyadh,57.3,5342,7484,387,26929,64.8
2025-09-22,Dammam,47.0,3428,5369,232,,41.8
2025-09-22,Jeddah,54.0,5064,5849,305,,61.4
2025-09-22,Madinah,34.4,3486,4478,222,15240,40.6
2025-09-22,Makkah,40.9,3652,5714,263,20070,43.3
2025-09-22,Riyadh,60.1,5368,7499,341,23648,65.5
2025-09-23,Dammam,42.3,4010,5176,233,15810,46.2
2025-09-23,Jeddah,50.6,4631,5888,277,22760,56.9
2025-09-23,Madinah,34.3,3227,4208,199,17195,40.7
2025-09-23,Makkah,46.1,4283,5371,270,18378,53.7
2025-09-23,Riyadh,56.3,5129,7544,333,26485,70.2
2025-09-24,Dammam,42.9,3856,4603,254,16760,47.3
2025-09-24,Jeddah,44.1,,5967,322,22557,58.9
2025-09-24,Madinah,36.0,3405,4256,216,13910,37.3
2025-09-24,Makkah,47.4,4306,5221,262,18636,54.6
2025-09-24,Riyadh,63.1,4884,6856,322,23558,64.0
2025-09-25,Dammam,48.3,3980,5872,243,21446,49.8
2025-09-25,Jeddah,59.7,6316,7720,312,23458,64.1
2025-09-25,Madinah,45.1,3859,,205,20168,54.4
2025-09-25,Makkah,49.3,4876,5774,271,21270,53.5
2025-09-25,Riyadh,69.1,7101,7931,345,27975,79.3
2025-09-26,Dammam,46.8,4318,5496,253,21953,56.4
2025-09-26,Jeddah,64.3,5250,7499,301,27137,63.0
2025-09-26,Madinah,45.6,3936,4870,219,17636,42.0
2025-09-26,Makkah,51.4,4869,5629,282,21826,59.8
2025-09-26,Riyadh,71.3,6496,8196,347,27907,73.8
2025-09-27,Dammam,38.5,3726,4920,232,16541,45.5
2025-09-27,Jeddah,54.3,4088,6686,323,20124,61.4
2025-09-27,Madinah,,3270,4229,222,14303,40.6
2025-09-27,Makkah,49.0,3878,4873,249,18858,46.1
2025-09-27,Riyadh,55.3,6050,7474,376,24494,63.5
2025-09-28,Dammam,43.6,4127,4824,246,15624,45.1
2025-09-28,Jeddah,52.8,5189,6264,315,22163,59.5
2025-09-28,Madinah,37.0,3329,,214,14395,43.5
2025-09-28,Makkah,40.3,4003,4711,242,,49.4
2025-09-28,Riyadh,58.1,5311,7344,356,28110,61.4
2025-09-29,Dammam,43.2,4068,4866,242,17801,46.4
2025-09-29,Jeddah,49.0,4876,6627,300,21570,59.2
2025-09-29,Madinah,35.6,3648,4381,205,17271,41.4
2025-09-29,Makkah,45.3,3910,5196,287,18231,43.7
2025-09-29,Riyadh,58.7,5605,7531,365,23289,64.8
2025-09-30,Dammam,39.5,4126,4984,247,17798,44.9
2025-09-30,Jeddah,53.2,4470,6366,284,19792,55.8
2025-09-30,Madinah,33.0,3332,4762,209,14815,39.8
2025-09-30,Makkah,46.3,4191,5797,249,19591,
2025-09-30,Riyadh,61.9,5215,7062,379,24973,62.6
2025-10-01,Dammam,42.9,3689,4998,250,16877,42.4
2025-10-01,Jeddah,49.2,4806,5892,324,20660,58.0
2025-10-01,Madinah,34.7,3639,4460,223,15108,41.1
2025-10-01,Makkah,45.0,3988,5198,211,18751,47.2
2025-10-01,Riyadh,54.7,6178,6681,,24972,58.5
2025-10-02,Dammam,52.6,5088,5360,248,19441,55.7
2025-10-02,Jeddah,60.3,5872,7280,334,27046,
2025-10-02,Madinah,41.5,3923,5016,211,17260,47.7
2025-10-02,Makkah,53.0,,5719,254,20887,62.2
2025-10-02,Riyadh,63.7,6427,7880,341,29536,76.7
2025-10-03,Dammam,50.4,4071,5958,237,21094,52.8
2025-10-03,Jeddah,56.1,5961,7330,311,25260,66.3
2025-10-03,Madinah,38.1,3662,4868,221,17711,45.0
2025-10-03,Makkah,50.3,4629,6172,253,22797,55.7
2025-10-03,Riyadh,65.4,5674,8060,325,28242,78.6
2025-10-04,Dammam,37.3,3837,5011,228,18584,47.7
2025-10-04,Jeddah,,4459,6115,317,21276,61.3
2025-10-04,Madinah,35.7,3066,4080,226,14896,40.5
2025-10-04,Makkah,43.3,3583,5094,271,17329,46.4
2025-10-04,Riyadh,60.1,5252,6433,329,21842,65.5
2025-10-05,Dammam,40.4,3983,5027,239,18665,49.3
2025-10-05,Jeddah,56.4,,6302,316,20246,54.6
2025-10-05,Madinah,,3182,3720,203,14467,40.7
2025-10-05,Makkah,42.7,3966,5358,253,18722,49.9
2025-10-05,Riyadh,53.8,5263,7139,324,,69.8
2025-10-06,Dammam,40.9,3731,,249,18832,45.0
2025-10-06,Jeddah,51.4,4965,5663,307,21235,52.7
2025-10-06,Madinah,40.0,3284,,236,15445,36.6
2025-10-06,Makkah,43.1,4007,5456,254,18180,46.6
2025-10-06,Riyadh,58.2,5482,6506,389,24177,56.1
2025-10-07,Dammam,41.2,3431,4823,242,16522,49.5
2025-10-07,Jeddah,47.3,4606,6199,272,22123,58.5
2025-10-07,Madinah,31.2,3598,4459,215,14720,
2025-10-07,Makkah,37.5,3317,4984,261,18440,42.0
2025-10-07,Riyadh,60.8,,7604,325,21452,64.1
2025-10-08,Dammam,41.9,3534,5415,261,17142,45.5
2025-10-08,Jeddah,49.6,5240,5873,298,20323,56.1
2025-10-08,Madinah,32.5,3177,4291,224,14310,
2025-10-08,Makkah,,4095,5020,254,18265,47.6
2025-10-08,Riyadh,58.6,5531,7099,335,22910,70.1
2025-10-09,Dammam,42.7,4380,5861,,20550,51.3
2025-10-09,Jeddah,54.9,5356,6424,331,26289,71.4
2025-10-09,Madinah,39.6,3912,5143,234,17129,47.7
2025-10-09,Makkah,49.8,4455,5639,257,19991,57.7
2025-10-09,Riyadh,71.4,6449,7845,358,,85.6
2025-10-10,Dammam,48.6,3870,5813,257,22231,53.3
2025-10-10,Jeddah,61.3,5110,7700,294,25486,64.0
2025-10-10,Madinah,43.7,3996,5254,209,18039,48.5
2025-10-10,Makkah,51.6,4572,6114,253,22291,57.7
2025-10-10,Riyadh,68.0,6086,8041,369,27588,73.9
2025-10-11,Dammam,42.0,3325,4983,219,18891,45.3
2025-10-11,Jeddah,,4941,5651,297,21710,53.0
2025-10-11,Madinah,30.8,,3975,223,14119,38.4
2025-10-11,Makkah,46.7,3922,,253,19410,47.5
2025-10-11,Riyadh,61.2,5220,6917,348,26202,63.6
2025-10-12,Dammam,37.7,3682,4034,222,18706,41.1
2025-10-12,Jeddah,51.1,4810,6127,313,21087,55.1
2025-10-12,Madinah,34.1,3316,4260,196,15443,39.6
2025-10-12,Makkah,40.8,3774,4850,233,16555,52.6
2025-10-12,Riyadh,57.6,5622,7353,337,23842,64.5
2025-10-13,Dammam,38.4,3911,4546,211,16497,42.0
2025-10-13,Jeddah,52.0,4217,6010,298,22565,55.3
2025-10-13,Madinah,29.2,3263,3747,214,16030,38.0
2025-10-13,Makkah,48.3,4161,4651,251,15557,48.9
2025-10-13,Riyadh,54.4,5678,7678,370,23712,61.4
2025-10-14,Dammam,43.0,3434,4589,249,17432,43.0
2025-10-14,Jeddah,48.3,4634,6108,318,22220,51.8
2025-10-14,Madinah,35.1,3473,4422,216,13936,
2025-10-14,Makkah,41.3,4167,5081,239,18004,
2025-10-14,Riyadh,61.0,4585,7903,307,23142,65.2
2025-10-15,Dammam,39.3,3349,4746,217,16570,46.2
2025-10-15,Jeddah,50.0,5102,5995,319,21084,55.7
2025-10-15,Madinah,35.7,3220,4509,207,14152,41.4
2025-10-15,Makkah,41.1,3791,5414,257,18409,45.5
2025-10-15,Riyadh,56.3,5591,6780,357,26091,64.7
2025-10-16,Dammam,47.2,4275,5639,246,22247,51.1
2025-10-16,Jeddah,59.1,5891,6811,325,,68.2
2025-10-16,Madinah,42.7,3668,5425,215,18225,48.4
2025-10-16,Makkah,50.4,4651,6182,246,22028,51.2
2025-10-16,Riyadh,68.6,6626,8560,326,29281,80.5
2025-10-17,Dammam,44.5,4498,5819,239,20238,51.0
2025-10-17,Jeddah,56.7,5604,6447,309,28649,65.6
2025-10-17,Madinah,42.3,3479,4963,199,17709,45.5
2025-10-17,Makkah,44.7,4683,5621,246,22563,58.9
2025-10-17,Riyadh,67.6,6637,7641,322,,78.3
2025-10-18,Dammam,36.3,3709,4786,245,16954,49.3
2025-10-18,Jeddah,51.8,4429,5186,328,20901,62.5
2025-10-18,Madinah,34.5,,3773,196,16474,39.8
2025-10-18,Makkah,40.7,4005,5127,266,18660,45.3
2025-10-18,Riyadh,58.5,5336,6635,338,24214,61.5
2025-10-19,Dammam,43.6,3874,4591,215,17198,45.3
2025-10-19,Jeddah,,4649,5623,294,21093,54.4
2025-10-19,Madinah,36.0,3439,,222,14106,38.9
2025-10-19,Makkah,44.6,4362,4952,257,18065,48.7
2025-10-19,Riyadh,53.4,5663,6586,327,26331,64.4
2025-10-20,Dammam,40.2,3679,4812,222,16423,43.1
2025-10-20,Jeddah,49.3,4592,6297,286,22499,55.0
2025-10-20,Madinah,32.1,3169,3800,216,14243,39.0
2025-10-20,Makkah,45.0,3960,5134,253,17238,47.8
2025-10-20,Riyadh,54.1,4789,7606,327,23932,67.0
2025-10-21,Dammam,36.7,3682,4574,229,17575,41.6
2025-10-21,Jeddah,48.5,4784,5613,264,22282,52.2
2025-10-21,Madinah,37.1,3165,4165,197,13623,36.0
2025-10-21,Makkah,43.1,3749,4892,239,18719,47.0
2025-10-21,Riyadh,59.1,5227,6936,320,24647,71.4
2025-10-22,Dammam,37.9,3493,5152,236,16124,46.3
